Timestamp,What is your Rice Purity Test Score?,What is your sexuality?,What is your sex?,What gender do you identify with?,Are you transgender?,What is your age?,How would you define yourself politically?,Would you consider yourself religious?,How concerned are you about climate change?,Select the drugs below you think should be decriminalized:,Do you think the police service funding should be:,How many times a week do you masturbate?,How often do you have sex in a month?,"Would you consider yourself ""sexually free""?",Would you describe yourself as a kinky person?,Do you think your parents be disappointed in you if they knew the details of your sex life?,How scared are you of catching STDs/STIs?,How scared are you of having/causing an unwanted pregnancy?,What is the highest education level you have completed OR are currently pursuing?,How many years have you lived apart from your parents?,What is your annual income?,Would you say you are a(n):,Would you consider yourself a healthy person?
11/16/2020 9:13:57,57,Heterosexual,Male,Male,No,23,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,No,Not at all scared,Not at all scared,Master's Degree,3 - 5,"$30,001 - $50,000",Ambivert,Yes
11/16/2020 9:14:46,50,Asexual,Female,Non-binary,Yes,24,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,5 - 7,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,No,A little scared,Somewhat scared,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Ambivert,Yes
11/16/2020 9:16:41,100,Asexual,Female,Non-binary,No,20,Left,No,Very concerned,Marijuana,Increased,0,I have never had sex,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Introvert,Yes
11/16/2020 9:17:06,33,Heterosexual,Male,Male,No,28,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,1 - 2 times,Yes,Yes,I don't know,Not at all scared,A little scared,Bachelor's Degree (4 year),6 - 10,"$10,001 - $30,000",Ambivert,Maybe
11/16/2020 9:17:09,36,Heterosexual,Male,Male,No,30,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,3 - 8 times,Yes,Yes,No,Decently scared,Very scared,Master's Degree,6 - 10,"$80,001 - $120,000",Ambivert,No
11/16/2020 9:17:16,37,Heterosexual,Female,Female,No,20,Left,Yes,Very concerned,"Marijuana, Psychedelics",Abolished,7 - 10,15 - 25 times,Yes,No,Yes,Somewhat scared,Absolutely terrified,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$10,001 - $30,000",Ambivert,Maybe
11/16/2020 9:18:35,56,Questioning,Male,Male,No,18,Left,Maybe,Somewhat concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,3 - 8 times,Maybe,Yes,Yes,Not at all scared,Absolutely terrified,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,No
11/16/2020 9:19:23,91,Bisexual,Male,Female,Yes,18,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,5 - 7,I have never had sex,No,Yes,No,Not at all scared,Not Applicable,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Yes
11/16/2020 9:20:08,41,Heterosexual,Female,Female,No,28,Center,No,Very concerned,Marijuana,Increased,2 - 4,3 - 8 times,Yes,No,No,Not at all scared,A little scared,Master's Degree,6 - 10,"$120,001 - $160,000",Ambivert,Yes
11/16/2020 9:20:31,65,Heterosexual,Male,Male,No,31,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,1,1 - 2 times,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),10+,"$50,001 - $80,000",Ambivert,No
11/16/2020 9:23:31,50,Heterosexual,Male,Male,No,22,Left,No,Very concerned,Marijuana,Lessened,5 - 7,3 - 8 times,Maybe,No,Yes,A little scared,Decently scared,Bachelor's Degree (4 year),1 - 2,"$30,001 - $50,000",Introvert,Maybe
11/16/2020 9:24:53,37,Bisexual,Female,Female,No,25,Left,No,Somewhat concerned,"Marijuana, Psychedelics",Lessened,1,9 - 15 times,Maybe,Yes,Yes,Not at all scared,Absolutely terrified,Bachelor's Degree (4 year),3 - 5,"$50,001 - $80,000",Introvert,No
11/16/2020 9:28:37,91,Heterosexual,Male,Male,No,18,Center,No,Somewhat concerned,Marijuana,Left the way it is,5 - 7,I have never had sex,Maybe,No,I don't know,A little scared,Decently scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 9:30:09,69,Heterosexual,Male,Male,No,19,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Left the way it is,2 - 4,I have never had sex,Maybe,No,No,Not at all scared,Not at all scared,High School / GED Equivalent,1 - 2,"$0 - $10,000",Ambivert,No
11/16/2020 9:31:06,93,Heterosexual,Female,Female,No,19,Left,No,Somewhat concerned,Heroin & Other hard drugs,Left the way it is,5 - 7,I have never had sex,Yes,No,No,A little scared,Very scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,Yes
11/16/2020 9:31:50,96,Heterosexual,Male,Male,No,20,Center,Yes,Decently concerned,"Marijuana, Psychedelics",Highly increased,5 - 7,I have never had sex,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Ambivert,Maybe
11/16/2020 9:32:01,58,Heterosexual,Male,Male,No,30,Left,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,1 - 2 times,Maybe,No,No,A little scared,Decently scared,Bachelor's Degree (4 year),10+,"$10,001 - $30,000",Introvert,Maybe
11/16/2020 9:32:02,99,Bisexual,Female,Female,No,18,Left,No,Very concerned,Marijuana,Lessened,0,I have never had sex,No,No,No,Somewhat scared,Somewhat scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Yes
11/16/2020 10:00:51,44,Questioning,Female,Female,No,20,Center,No,Decently concerned,"Marijuana, Psychedelics",Lessened,2 - 4,15 - 25 times,Yes,No,No,Not at all scared,A little scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$10,001 - $30,000",Ambivert,No
11/16/2020 10:02:55,53,Bisexual,Female,Female,No,20,Left,Yes,Somewhat concerned,I don't think any of these drugs should be decriminalized,Left the way it is,1,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,Yes,Very scared,Absolutely terrified,Bachelor's Degree (4 year),1 - 2,"$80,001 - $120,000",Introvert,No
11/16/2020 10:03:58,44,Heterosexual,Female,Female,No,28,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,1,3 - 8 times,No,No,I don't know,Not at all scared,A little scared,Bachelor's Degree (4 year),3 - 5,"$50,001 - $80,000",Introvert,Yes
11/16/2020 10:05:57,95,Heterosexual,Female,Female,No,19,Right,Yes,Decently concerned,"Marijuana, Psychedelics",Increased,0,I have never had sex,No,No,I don't know,Very scared,Not at all scared,Associate's Degree (2 year),1 - 2,"$10,001 - $30,000",Ambivert,Yes
11/16/2020 10:09:02,55,Heterosexual,Female,Female,No,24,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",No,No,No,Not at all scared,Not Applicable,Master's Degree,1 - 2,"$0 - $10,000",Introvert,Yes
11/16/2020 10:09:46,20,Bisexual,Female,Female,No,23,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,1,1 - 2 times,Yes,Yes,Yes,A little scared,A little scared,Doctoral Degree,3 - 5,"$30,001 - $50,000",Extrovert,No
11/16/2020 10:10:09,42,Heterosexual,Female,Female,No,19,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,1,3 - 8 times,Yes,No,Yes,A little scared,Very scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Ambivert,Yes
11/16/2020 10:10:16,89,Bisexual,Male,Female,Yes,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,2 - 4,I have never had sex,Maybe,No,No,Somewhat scared,Not Applicable,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 10:11:11,21,Homosexual,Female,Non-binary,Maybe,24,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,2 - 4,3 - 8 times,Yes,Yes,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),6 - 10,"$0 - $10,000",Ambivert,Maybe
11/16/2020 10:11:35,42,Bisexual,Female,Female,No,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Increased,2 - 4,3 - 8 times,Yes,No,Yes,A little scared,Absolutely terrified,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Introvert,Yes
11/16/2020 10:11:50,31,Bisexual,Female,Female,No,22,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,0,3 - 8 times,Maybe,No,Yes,A little scared,Somewhat scared,Bachelor's Degree (4 year),3 - 5,"$10,001 - $30,000",Ambivert,Maybe
11/16/2020 10:11:57,67,Bisexual,Female,Female,No,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,I have never had sex,Maybe,Yes,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Extrovert,Maybe
11/16/2020 10:12:21,41,Homosexual,Trans man,Male,Yes,21,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,3 - 8 times,Maybe,Yes,I don't know,Absolutely terrified,Not Applicable,Bachelor's Degree (4 year),3 - 5,"$10,001 - $30,000",Ambivert,Maybe
11/16/2020 10:12:52,43,Heterosexual,Female,Female,No,25,Left,No,Decently concerned,Marijuana,Lessened,0,1 - 2 times,Maybe,No,No,Not at all scared,A little scared,Master's Degree,6 - 10,"$30,001 - $50,000",Ambivert,Maybe
11/16/2020 10:15:47,69 (I'm completely serious),Bisexual,Male,Female,Yes,19,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,1,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,No,No,Somewhat scared,A little scared,Associate's Degree (2 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Yes
11/16/2020 10:15:53,70,Bisexual,Female,Female,No,18,Left,No,Somewhat concerned,Marijuana,Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,Yes,Yes,Decently scared,A little scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Ambivert,Maybe
11/16/2020 10:16:26,39,Heterosexual,Male,Male,No,22,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,5 - 7,9 - 15 times,Maybe,No,No,Not at all scared,Absolutely terrified,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$10,001 - $30,000",Introvert,Maybe
11/16/2020 10:17:07,39,Heterosexual,Male,Male,No,31,Left,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Highly increased,5 - 7,9 - 15 times,Maybe,Yes,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),10+,"$160,001+",Introvert,Yes
11/16/2020 10:17:30,16,Bisexual,Female,Female,No,21,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,9 - 15 times,Yes,Yes,Yes,Not at all scared,Somewhat scared,Bachelor's Degree (4 year),3 - 5,"$10,001 - $30,000",Extrovert,Yes
11/16/2020 10:17:32,47,Bisexual,Male,Male,No,22,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,0,3 - 8 times,No,Yes,I don't know,Not at all scared,Somewhat scared,Bachelor's Degree (4 year),3 - 5,"$30,001 - $50,000",Introvert,Yes
11/16/2020 10:18:52,42,Bisexual,Female,Female,No,20,Left,Yes,Decently concerned,"Marijuana, Psychedelics",Lessened,1,3 - 8 times,Yes,Yes,No,A little scared,Somewhat scared,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Introvert,Yes
11/16/2020 10:20:37,41,Heterosexual,Female,Female,No,22,Left,Maybe,Very concerned,"Marijuana, Psychedelics",Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",No,Yes,Yes,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 10:20:56,40,Heterosexual,Male,Male,No,55,Center,Yes,Somewhat concerned,Marijuana,Lessened,0,3 - 8 times,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),10+,"$160,001+",Introvert,Yes
11/16/2020 10:22:20,76,Heterosexual,Male,Male,No,25,Right,Yes,A little concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,0,I have never had sex,Yes,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),3 - 5,"$30,001 - $50,000",Extrovert,Yes
11/16/2020 10:22:34,56,Bisexual,Female,Female,No,18,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",No,Yes,Yes,A little scared,Somewhat scared,High School / GED Equivalent,1 - 2,"$0 - $10,000",Ambivert,Yes
11/16/2020 10:22:37,20,Heterosexual,Male,Male,No,28,Center,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Increased,0,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,Yes,No,Somewhat scared,A little scared,Associate's Degree (2 year),6 - 10,"$30,001 - $50,000",Introvert,No
11/16/2020 10:22:40,24,Homosexual,Male,Male,No,24,Right,No,Decently concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Increased,0,25+ times,Yes,No,No,A little scared,Not Applicable,Master's Degree,6 - 10,"$50,001 - $80,000",Introvert,Yes
11/16/2020 10:22:56,21,Heterosexual,Female,Female,No,37,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,2 - 4,3 - 8 times,Yes,Yes,I don't know,Not at all scared,Not at all scared,High School / GED Equivalent,10+,"$80,001 - $120,000",Ambivert,Yes
11/16/2020 10:23:13,51,Heterosexual,Female,Female,No,22,Left,No,Decently concerned,"Marijuana, Psychedelics",Lessened,2 - 4,9 - 15 times,Maybe,No,No,Not at all scared,Somewhat scared,Bachelor's Degree (4 year),3 - 5,"$10,001 - $30,000",Introvert,Yes
11/16/2020 10:23:37,24,Homosexual,Male,Male,No,25,Left,Maybe,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,2 - 4,3 - 8 times,Yes,Yes,I don't know,Not at all scared,Not Applicable,Doctoral Degree,6 - 10,"$10,001 - $30,000",Extrovert,Yes
11/16/2020 10:24:23,28,Bisexual,Female,Female,No,26,Left,No,Decently concerned,"Marijuana, Psychedelics",Lessened,7 - 10,9 - 15 times,Maybe,Yes,I don't know,Not at all scared,Decently scared,JD,6 - 10,"$50,001 - $80,000",Introvert,Maybe
11/16/2020 10:24:59,48,Heterosexual,Female,Female,No,25,Left,No,Very concerned,Marijuana,Lessened,0,1 - 2 times,Yes,No,No,Not at all scared,Decently scared,Bachelor's Degree (4 year),3 - 5,"$30,001 - $50,000",Introvert,No
11/16/2020 10:25:02,58,Bisexual,Male,Male,No,22,Left,No,Very concerned,"Marijuana, Psychedelics",Lessened,2 - 4,3 - 8 times,Yes,No,Yes,A little scared,Not Applicable,Associate's Degree (2 year),3 - 5,"$10,001 - $30,000",Introvert,Yes
11/16/2020 10:25:44,39,Asexual,Female,Female,No,24,Left,No,Very concerned,Marijuana,Lessened,0,"I have had sex, but not recently, or not frequent enough to be monthly",Yes,No,No,A little scared,Not Applicable,High School / GED Equivalent,0 (I have never lived apart from my parents),"$10,001 - $30,000",Introvert,Yes
11/16/2020 10:27:11,25,Heterosexual,Male,Male,No,19,Center,Yes,Decently concerned,Marijuana,Increased,2 - 4,3 - 8 times,Yes,Yes,Yes,A little scared,Absolutely terrified,Bachelor's Degree (4 year),1 - 2,"$10,001 - $30,000",Extrovert,Yes
11/16/2020 10:31:54,38,Heterosexual,Female,Non-binary,No,30,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,1,1 - 2 times,Maybe,Yes,No,Not at all scared,A little scared,Master's Degree,10+,"$50,001 - $80,000",Introvert,No
11/16/2020 10:32:51,44,Heterosexual,Male,Male,No,38,Left,Yes,Very concerned,"Marijuana, Psychedelics",Lessened,1,1 - 2 times,Maybe,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),10+,"$80,001 - $120,000",Ambivert,Yes
11/16/2020 10:32:53,53,Heterosexual,Female,Female,No,19,None,No,Not at all concerned,"Marijuana, Psychedelics",Left the way it is,2 - 4,1 - 2 times,No,No,Yes,Not at all scared,Absolutely terrified,Associate's Degree (2 year),0 (I have never lived apart from my parents),"$10,001 - $30,000",Introvert,No
11/16/2020 10:32:54,94,Questioning,Prefer not to say,Female,Maybe,19,Right,No,Decently concerned,I don't think any of these drugs should be decriminalized,Highly increased,2 - 4,I have never had sex,No,Yes,No,Not at all scared,A little scared,3 year bachelor's + 2 year master. Currently doing bachelor's,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 10:33:00,93,Heterosexual,Male,Male,No,17,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Left the way it is,7 - 10,I have never had sex,No,No,No,Very scared,Very scared,High School / GED Equivalent,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Yes
11/16/2020 10:33:05,38,Bisexual,Female,Female,No,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Abolished,2 - 4,3 - 8 times,Yes,Yes,No,Decently scared,Very scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Extrovert,Maybe
11/16/2020 10:33:06,40,Bisexual,Female,Non-binary,No,28,Right,No,Very concerned,"Marijuana, Psychedelics",Lessened,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),3 - 5,"$50,001 - $80,000",Introvert,Yes
11/16/2020 10:33:16,55,Heterosexual,Male,Male,No,18,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,I have never had sex,No,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Extrovert,No
11/16/2020 10:33:58,93,Asexual,Male,Male,No,20,I don't,No,Somewhat concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Left the way it is,2 - 4,I have never had sex,No,No,I don't know,Not at all scared,Not at all scared,Master's Degree,0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,Maybe
11/16/2020 10:35:18,29,Bisexual,Female,Female,No,20,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,0,1 - 2 times,Maybe,No,No,Very scared,Decently scared,Bachelor's Degree (4 year),1 - 2,"$0 - $10,000",Introvert,Yes
11/16/2020 10:35:21,22,Heterosexual,Male,Male,No,49,Left,No,Very concerned,"Marijuana, Psychedelics, Heroin & Other hard drugs",Lessened,5 - 7,15 - 25 times,Yes,Yes,Yes,A little scared,Not at all scared,Bachelor's Degree (4 year),10+,"$50,001 - $80,000",Ambivert,Maybe
11/16/2020 10:35:42,52,Heterosexual,Female,Female,No,20,Left,No,Very concerned,Marijuana,Lessened,5 - 7,15 - 25 times,Yes,No,Yes,Not at all scared,Somewhat scared,Master's Degree,3 - 5,"$0 - $10,000",Introvert,No
11/16/2020 10:37:24,54,Homosexual,Female,Female,No,21,Right,Yes,A little concerned,Marijuana,Increased,2 - 4,"I have had sex, but not recently, or not frequent enough to be monthly",Maybe,Yes,Yes,A little scared,Not Applicable,Bachelor's Degree (4 year),3 - 5,"$0 - $10,000",Introvert,Maybe
11/16/2020 10:40:49,43,Heterosexual,Male,Male,No,23,Center,No,Decently concerned,"Marijuana, Psychedelics",Left the way it is,5 - 7,3 - 8 times,No,No,No,Not at all scared,Somewhat scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$50,001 - $80,000",Introvert,No
11/16/2020 10:42:45,86,Heterosexual,Male,Male,No,20,Center,No,Somewhat concerned,Marijuana,Left the way it is,5 - 7,I have never had sex,Maybe,No,I don't know,Somewhat scared,Decently scared,Bachelor's Degree (4 year),10+,"$0 - $10,000",Introvert,Yes
11/16/2020 10:43:23,86,Heterosexual,Male,Male,No,18,Right,No,Very concerned,Heroin & Other hard drugs,Left the way it is,7 - 10,I have never had sex,Maybe,No,No,Not at all scared,Not at all scared,Bachelor's Degree (4 year),0 (I have never lived apart from my parents),"$0 - $10,000",Introvert,No
11/16/2020 10:44:08,46,Heterosexual,Male,Male,No,21,Right,No,Decently concerned,I don't think any of these drugs should be decriminalized,Increased,5 - 7,9 - 15 times,No,No,No,A little scared,Somewhat scared,Master's Degree,3 - 5,"$10,001 - $30,000",Introvert,Yes
